nom,SIREN,COG,type,code_region,code_departement,code_departement_3digits
Chierry,210201745,02187,COM,32,02,002
Chigny,210201752,02188,COM,32,02,002
Chivres-en-Laonnois,210201760,02189,COM,32,02,002
Chivres-Val,210201778,02190,COM,32,02,002
Chivy-lès-Étouvelles,210201786,02191,COM,32,02,002
Chouy,210201794,02192,COM,32,02,002
Cierges,210208260,02193,COM,32,02,002
Cilly,210201810,02194,COM,32,02,002
Ciry-Salsogne,210201828,02195,COM,32,02,002
Clacy-et-Thierret,210201836,02196,COM,32,02,002
Clairfontaine,210201802,02197,COM,32,02,002
Clamecy,210201844,02198,COM,32,02,002
Clastres,210201851,02199,COM,32,02,002
Clermont-les-Fermes,210201869,02200,COM,32,02,002
Cœuvres-et-Valsery,210201877,02201,COM,32,02,002
Coincy,210201885,02203,COM,32,02,002
Coingt,210201893,02204,COM,32,02,002
Colligis-Crandelain,210201901,02205,COM,32,02,002
Colonfay,210201919,02206,COM,32,02,002
Commenchon,210201927,02207,COM,32,02,002
Concevreux,210201935,02208,COM,32,02,002
Condé-en-Brie,210201943,02209,COM,32,02,002
Condé-sur-Aisne,210201950,02210,COM,32,02,002
Condé-sur-Suippe,210201968,02211,COM,32,02,002
Condren,210201976,02212,COM,32,02,002
Connigis,210201984,02213,COM,32,02,002
Contescourt,210201992,02214,COM,32,02,002
Corbeny,210202008,02215,COM,32,02,002
Corcy,210202016,02216,COM,32,02,002
Coucy-le-Château-Auffrique,210202024,02217,COM,32,02,002
Coucy-lès-Eppes,210202032,02218,COM,32,02,002
Coucy-la-Ville,210202040,02219,COM,32,02,002
Coulonges-Cohan,210202057,02220,COM,32,02,002
Coupru,210202065,02221,COM,32,02,002
Courbes,210202073,02222,COM,32,02,002
Courboin,210202081,02223,COM,32,02,002
Courcelles-sur-Vesle,210202099,02224,COM,32,02,002
Courchamps,210202107,02225,COM,32,02,002
Courmelles,210202115,02226,COM,32,02,002
Courmont,210202123,02227,COM,32,02,002
Courtemont-Varennes,210202131,02228,COM,32,02,002
Courtrizy-et-Fussigny,210202149,02229,COM,32,02,002
Couvrelles,210202156,02230,COM,32,02,002
Couvron-et-Aumencourt,210202164,02231,COM,32,02,002
Coyolles,210202172,02232,COM,32,02,002
Cramaille,210202180,02233,COM,32,02,002
Craonne,210202198,02234,COM,32,02,002
Craonnelle,210202206,02235,COM,32,02,002
Crécy-au-Mont,210202214,02236,COM,32,02,002
Crécy-sur-Serre,210202222,02237,COM,32,02,002
Crépy,210202230,02238,COM,32,02,002
Crézancy,210202248,02239,COM,32,02,002
Croix-Fonsomme,210202255,02240,COM,32,02,002
La Croix-sur-Ourcq,210202263,02241,COM,32,02,002
Crouttes-sur-Marne,210202271,02242,COM,32,02,002
Crouy,210202289,02243,COM,32,02,002
Crupilly,210202297,02244,COM,32,02,002
Cuffies,210202305,02245,COM,32,02,002
Cugny,210202313,02246,COM,32,02,002
Cuirieux,210202321,02248,COM,32,02,002
Cuiry-Housse,210202339,02249,COM,32,02,002
Cuiry-lès-Chaudardes,210202347,02250,COM,32,02,002
Cuiry-lès-Iviers,210202354,02251,COM,32,02,002
Cuissy-et-Geny,210202362,02252,COM,32,02,002
Cuisy-en-Almont,210202370,02253,COM,32,02,002
Cutry,210202388,02254,COM,32,02,002
Cys-la-Commune,210202396,02255,COM,32,02,002
Dagny-Lambercy,210202404,02256,COM,32,02,002
Dallon,210202412,02257,COM,32,02,002
Dammard,210202420,02258,COM,32,02,002
Dampleux,210202438,02259,COM,32,02,002
Danizy,210202446,02260,COM,32,02,002
Dercy,210202453,02261,COM,32,02,002
Deuillet,210202461,02262,COM,32,02,002
Dhuizel,210202479,02263,COM,32,02,002
Dizy-le-Gros,210202487,02264,COM,32,02,002
Dohis,210202495,02265,COM,32,02,002
Dolignon,210202503,02266,COM,32,02,002
Dommiers,210202511,02267,COM,32,02,002
Domptin,210202529,02268,COM,32,02,002
Dorengt,210202537,02269,COM,32,02,002
Douchy,210202545,02270,COM,32,02,002
Dravegny,210202552,02271,COM,32,02,002
Droizy,210202560,02272,COM,32,02,002
Dury,210202578,02273,COM,32,02,002
Ébouleau,210202586,02274,COM,32,02,002
Effry,210202594,02275,COM,32,02,002
Englancourt,210202602,02276,COM,32,02,002
Épagny,210202610,02277,COM,32,02,002
Éparcy,210202628,02278,COM,32,02,002
Épaux-Bézu,210202636,02279,COM,32,02,002
Épieds,210202644,02280,COM,32,02,002
L'Épine-aux-Bois,210202651,02281,COM,32,02,002
Eppes,210202669,02282,COM,32,02,002
Erlon,210202677,02283,COM,32,02,002
Erloy,210202685,02284,COM,32,02,002
Esquéhéries,210202693,02286,COM,32,02,002
Essigny-le-Grand,210202701,02287,COM,32,02,002
Essigny-le-Petit,210202719,02288,COM,32,02,002
Essises,210202727,02289,COM,32,02,002
Essômes-sur-Marne,210202735,02290,COM,32,02,002
Estrées,210202743,02291,COM,32,02,002
Étampes-sur-Marne,210202750,02292,COM,32,02,002
Étaves-et-Bocquiaux,210202768,02293,COM,32,02,002
Étouvelles,210202776,02294,COM,32,02,002
Étréaupont,210202784,02295,COM,32,02,002
Étreillers,210202792,02296,COM,32,02,002
Étrépilly,210202800,02297,COM,32,02,002
Étreux,210202818,02298,COM,32,02,002
Évergnicourt,210202826,02299,COM,32,02,002
Faverolles,210202842,02302,COM,32,02,002
Fayet,210202859,02303,COM,32,02,002
La Fère,210202867,02304,COM,32,02,002
Fère-en-Tardenois,210202875,02305,COM,32,02,002
La Ferté-Chevresis,210202883,02306,COM,32,02,002
La Ferté-Milon,210202891,02307,COM,32,02,002
Fesmy-le-Sart,210202909,02308,COM,32,02,002
Festieux,210202917,02309,COM,32,02,002
Fieulaine,210202925,02310,COM,32,02,002
Filain,210202933,02311,COM,32,02,002
La Flamengrie,210202941,02312,COM,32,02,002
Flavigny-le-Grand-et-Beaurain,210202958,02313,COM,32,02,002
Flavy-le-Martel,210202966,02315,COM,32,02,002
Fleury,210202974,02316,COM,32,02,002
Fluquières,210202982,02317,COM,32,02,002
Folembray,210202990,02318,COM,32,02,002
Fonsomme,210203006,02319,COM,32,02,002
Fontaine-lès-Clercs,210203014,02320,COM,32,02,002
Fontaine-lès-Vervins,210203022,02321,COM,32,02,002
Fontaine-Notre-Dame,210203030,02322,COM,32,02,002
Fontaine-Uterte,210203048,02323,COM,32,02,002
Fontenelle,210203055,02324,COM,32,02,002
Fontenoy,210203071,02326,COM,32,02,002
Foreste,210203089,02327,COM,32,02,002
Fossoy,210203097,02328,COM,32,02,002
Fourdrain,210203105,02329,COM,32,02,002
Francilly-Selency,210203113,02330,COM,32,02,002
Franqueville,210203121,02331,COM,32,02,002
Fresnes-en-Tardenois,210203139,02332,COM,32,02,002
Fresnes-sous-Coucy,210203147,02333,COM,32,02,002
Fresnoy-le-Grand,210203154,02334,COM,32,02,002
Fressancourt,210203162,02335,COM,32,02,002
Frières-Faillouël,210203170,02336,COM,32,02,002
Froidestrées,210203188,02337,COM,32,02,002
Froidmont-Cohartille,210203196,02338,COM,32,02,002
Gandelu,210203204,02339,COM,32,02,002
Gauchy,210203212,02340,COM,32,02,002
Gercy,210203220,02341,COM,32,02,002
Gergny,210203238,02342,COM,32,02,002
Germaine,210203246,02343,COM,32,02,002
Gibercourt,210203261,02345,COM,32,02,002
Gizy,210203279,02346,COM,32,02,002
Gland,210203287,02347,COM,32,02,002
Goudelancourt-lès-Berrieux,210203303,02349,COM,32,02,002
Goudelancourt-lès-Pierrepont,210203311,02350,COM,32,02,002
Goussancourt,210203329,02351,COM,32,02,002
Gouy,210203337,02352,COM,32,02,002
Grandlup-et-Fay,210203345,02353,COM,32,02,002
Grandrieux,210203352,02354,COM,32,02,002
Gricourt,210203360,02355,COM,32,02,002
Grisolles,210203378,02356,COM,32,02,002
Gronard,210203386,02357,COM,32,02,002
Grougis,210203394,02358,COM,32,02,002
Grugies,210203402,02359,COM,32,02,002
Villeneuve-sur-Aisne,200085280,02360,COM,32,02,002
Guise,210203428,02361,COM,32,02,002
Guivry,210203436,02362,COM,32,02,002
Guny,210203444,02363,COM,32,02,002
Guyencourt,210203451,02364,COM,32,02,002
Hannapes,210203469,02366,COM,32,02,002
Happencourt,210203477,02367,COM,32,02,002
Haramont,210203485,02368,COM,32,02,002
Harcigny,210203493,02369,COM,32,02,002
Hargicourt,210203501,02370,COM,32,02,002
Harly,210203519,02371,COM,32,02,002
Hartennes-et-Taux,210203527,02372,COM,32,02,002
Hary,210203535,02373,COM,32,02,002
Lehaucourt,210203543,02374,COM,32,02,002
Hautevesnes,210203550,02375,COM,32,02,002
Hauteville,210203568,02376,COM,32,02,002
Haution,210203576,02377,COM,32,02,002
La Hérie,210203584,02378,COM,32,02,002
Le Hérie-la-Viéville,210203592,02379,COM,32,02,002
Hinacourt,210203600,02380,COM,32,02,002
Hirson,210203618,02381,COM,32,02,002
Holnon,210203626,02382,COM,32,02,002
Homblières,210203634,02383,COM,32,02,002
Houry,210203642,02384,COM,32,02,002
Housset,210203659,02385,COM,32,02,002
Iron,210203667,02386,COM,32,02,002
Itancourt,210203675,02387,COM,32,02,002
Iviers,210203683,02388,COM,32,02,002
Jaulgonne,210203691,02389,COM,32,02,002
Jeancourt,210203709,02390,COM,32,02,002
Jeantes,210203717,02391,COM,32,02,002
Joncourt,210203725,02392,COM,32,02,002
Jouaignes,210203733,02393,COM,32,02,002
Jumencourt,210203741,02395,COM,32,02,002
Jumigny,210203758,02396,COM,32,02,002
Jussy,210203766,02397,COM,32,02,002
Juvigny,210203774,02398,COM,32,02,002
Juvincourt-et-Damary,210203782,02399,COM,32,02,002
Laffaux,210203790,02400,COM,32,02,002
Laigny,210203808,02401,COM,32,02,002
Lanchy,210203816,02402,COM,32,02,002
Landifay-et-Bertaignemont,210203824,02403,COM,32,02,002
Landouzy-la-Cour,210203832,02404,COM,32,02,002
Landouzy-la-Ville,210203840,02405,COM,32,02,002
Landricourt,210203857,02406,COM,32,02,002
Laniscourt,210203865,02407,COM,32,02,002
Laon,210203873,02408,COM,32,02,002
Lappion,210203881,02409,COM,32,02,002
Largny-sur-Automne,210203899,02410,COM,32,02,002
Latilly,210203907,02411,COM,32,02,002
Launoy,210203915,02412,COM,32,02,002
Laval-en-Laonnois,210203923,02413,COM,32,02,002
Lavaqueresse,210203931,02414,COM,32,02,002
Laversine,210203949,02415,COM,32,02,002
Lemé,210203956,02416,COM,32,02,002
Lempire,210203964,02417,COM,32,02,002
Lerzy,210203972,02418,COM,32,02,002
Leschelle,210203980,02419,COM,32,02,002
Lesdins,210203998,02420,COM,32,02,002
Lesges,210204004,02421,COM,32,02,002
Lesquielles-Saint-Germain,210204012,02422,COM,32,02,002
Leuilly-sous-Coucy,210204020,02423,COM,32,02,002
Leury,210204038,02424,COM,32,02,002
Leuze,210204046,02425,COM,32,02,002
Levergies,210204053,02426,COM,32,02,002
Lhuys,210204061,02427,COM,32,02,002
Licy-Clignon,210204079,02428,COM,32,02,002
Lierval,210204087,02429,COM,32,02,002
Liesse-Notre-Dame,210204095,02430,COM,32,02,002
Liez,210204103,02431,COM,32,02,002
Limé,210204111,02432,COM,32,02,002
Lislet,210204129,02433,COM,32,02,002
Logny-lès-Aubenton,210204145,02435,COM,32,02,002
Longpont,210204152,02438,COM,32,02,002
Les Septvallons,200055606,02439,COM,32,02,002
Lor,210204178,02440,COM,32,02,002
Louâtre,210204186,02441,COM,32,02,002
Loupeigne,210204194,02442,COM,32,02,002
Lucy-le-Bocage,210204202,02443,COM,32,02,002
Lugny,210204210,02444,COM,32,02,002
Luzoir,210204228,02445,COM,32,02,002
Ly-Fontaine,210204236,02446,COM,32,02,002
Maast-et-Violaine,210204244,02447,COM,32,02,002
Mâchecourt,210204251,02448,COM,32,02,002
Macogny,210204269,02449,COM,32,02,002
Macquigny,210204277,02450,COM,32,02,002
Magny-la-Fosse,210204293,02451,COM,32,02,002
Maissemy,210204285,02452,COM,32,02,002
Maizy,210204301,02453,COM,32,02,002
La Malmaison,210204319,02454,COM,32,02,002
Malzy,210204327,02455,COM,32,02,002
Manicamp,210204335,02456,COM,32,02,002
Marchais,210204343,02457,COM,32,02,002
Dhuys et Morin-en-Brie,200053411,02458,COM,32,02,002
Marcy,210204368,02459,COM,32,02,002
Marcy-sous-Marle,210204376,02460,COM,32,02,002
Marest-Dampcourt,210204384,02461,COM,32,02,002
Mareuil-en-Dôle,210204392,02462,COM,32,02,002
Marfontaine,210204400,02463,COM,32,02,002
Margival,210204418,02464,COM,32,02,002
Marigny-en-Orxois,210204426,02465,COM,32,02,002
Marizy-Sainte-Geneviève,210204434,02466,COM,32,02,002
Marizy-Saint-Mard,210204442,02467,COM,32,02,002
Marle,210204459,02468,COM,32,02,002
Marly-Gomont,210204467,02469,COM,32,02,002
Martigny,210204475,02470,COM,32,02,002
Martigny-Courpierre,210204483,02471,COM,32,02,002
Mauregny-en-Haye,210204491,02472,COM,32,02,002
Mayot,210204509,02473,COM,32,02,002
Mennessis,210204517,02474,COM,32,02,002
Mennevret,210204533,02476,COM,32,02,002
Mercin-et-Vaux,210204541,02477,COM,32,02,002
Merlieux-et-Fouquerolles,210204558,02478,COM,32,02,002
Mesbrecourt-Richecourt,210204574,02480,COM,32,02,002
Mesnil-Saint-Laurent,210204582,02481,COM,32,02,002
Meurival,210204590,02482,COM,32,02,002
Mézières-sur-Oise,210204608,02483,COM,32,02,002
Mézy-Moulins,210204616,02484,COM,32,02,002
Missy-aux-Bois,210204624,02485,COM,32,02,002
Missy-lès-Pierrepont,210204632,02486,COM,32,02,002
Missy-sur-Aisne,210204640,02487,COM,32,02,002
Molain,210204657,02488,COM,32,02,002
Molinchart,210204665,02489,COM,32,02,002
Monampteuil,210204673,02490,COM,32,02,002
Monceau-le-Neuf-et-Faucouzy,210204681,02491,COM,32,02,002
Monceau-lès-Leups,210204699,02492,COM,32,02,002
Monceau-le-Waast,210204707,02493,COM,32,02,002
Monceau-sur-Oise,210204715,02494,COM,32,02,002
Mondrepuis,210204723,02495,COM,32,02,002
Monnes,210204731,02496,COM,32,02,002
Mons-en-Laonnois,210204749,02497,COM,32,02,002
Montaigu,210204756,02498,COM,32,02,002
Montbavin,210204764,02499,COM,32,02,002
Montbrehain,210204772,02500,COM,32,02,002
Montchâlons,210204780,02501,COM,32,02,002
Montcornet,210204798,02502,COM,32,02,002
Mont-d'Origny,210204806,02503,COM,32,02,002
Montescourt-Lizerolles,210204814,02504,COM,32,02,002
Montfaucon,210204822,02505,COM,32,02,002
Montgobert,210204830,02506,COM,32,02,002
Montgru-Saint-Hilaire,210204848,02507,COM,32,02,002
Monthenault,210204855,02508,COM,32,02,002
Monthiers,210204863,02509,COM,32,02,002
Monthurel,210204871,02510,COM,32,02,002
Montigny-en-Arrouaise,210204889,02511,COM,32,02,002
Montigny-l'Allier,210204897,02512,COM,32,02,002
Montigny-le-Franc,210204905,02513,COM,32,02,002
Montigny-Lengrain,210204913,02514,COM,32,02,002
Montigny-lès-Condé,210204921,02515,COM,32,02,002
Montigny-sous-Marle,210204939,02516,COM,32,02,002
Montigny-sur-Crécy,210204947,02517,COM,32,02,002
Montlevon,210204954,02518,COM,32,02,002
Montloué,210204962,02519,COM,32,02,002
Mont-Notre-Dame,210204970,02520,COM,32,02,002
Montreuil-aux-Lions,210204988,02521,COM,32,02,002
Mont-Saint-Jean,210204996,02522,COM,32,02,002
Mont-Saint-Martin,210205001,02523,COM,32,02,002
Mont-Saint-Père,210205019,02524,COM,32,02,002
Morcourt,210205027,02525,COM,32,02,002
Morgny-en-Thiérache,210205035,02526,COM,32,02,002
Morsain,210205043,02527,COM,32,02,002
Mortefontaine,210205050,02528,COM,32,02,002
Mortiers,210205068,02529,COM,32,02,002
Moulins,210205076,02530,COM,32,02,002
Moussy-Verneuil,210205084,02531,COM,32,02,002
Moÿ-de-l'Aisne,210205092,02532,COM,32,02,002
Muret-et-Crouttes,210205100,02533,COM,32,02,002
Muscourt,210205118,02534,COM,32,02,002
Nampcelles-la-Cour,210205126,02535,COM,32,02,002
Nampteuil-sous-Muret,210205134,02536,COM,32,02,002
Nanteuil-la-Fosse,210205142,02537,COM,32,02,002
Nanteuil-Notre-Dame,210205159,02538,COM,32,02,002
Nauroy,210205167,02539,COM,32,02,002
Nesles-la-Montagne,210205175,02540,COM,32,02,002
Neufchâtel-sur-Aisne,210205183,02541,COM,32,02,002
Neuflieux,210205191,02542,COM,32,02,002
Neuilly-Saint-Front,210205209,02543,COM,32,02,002
Neuve-Maison,210205217,02544,COM,32,02,002
La Neuville-Bosmont,210205225,02545,COM,32,02,002
La Neuville-en-Beine,210205233,02546,COM,32,02,002
La Neuville-Housset,210205241,02547,COM,32,02,002
La Neuville-lès-Dorengt,210205258,02548,COM,32,02,002
Neuville-Saint-Amand,210205266,02549,COM,32,02,002
Neuville-sur-Ailette,210205274,02550,COM,32,02,002
Neuville-sur-Margival,210205282,02551,COM,32,02,002
Neuvillette,210205290,02552,COM,32,02,002
Nizy-le-Comte,210205308,02553,COM,32,02,002
Nogentel,210205316,02554,COM,32,02,002
Nogent-l'Artaud,210205324,02555,COM,32,02,002
Noircourt,210205332,02556,COM,32,02,002
Noroy-sur-Ourcq,210205340,02557,COM,32,02,002
Le Nouvion-en-Thiérache,210205357,02558,COM,32,02,002
Nouvion-et-Catillon,210205365,02559,COM,32,02,002
Nouvion-le-Comte,210205373,02560,COM,32,02,002
Nouvion-le-Vineux,210205381,02561,COM,32,02,002
Nouvron-Vingré,210205399,02562,COM,32,02,002
Noyales,210205407,02563,COM,32,02,002
Noyant-et-Aconin,210205415,02564,COM,32,02,002
Œuilly,210205423,02565,COM,32,02,002
Ognes,210205431,02566,COM,32,02,002
Ohis,210205449,02567,COM,32,02,002
Oigny-en-Valois,210205456,02568,COM,32,02,002
Oisy,210205464,02569,COM,32,02,002
Ollezy,210205472,02570,COM,32,02,002
Omissy,210205480,02571,COM,32,02,002
Orainville,210205498,02572,COM,32,02,002
Orgeval,210205506,02573,COM,32,02,002
Origny-en-Thiérache,210205514,02574,COM,32,02,002
Origny-Sainte-Benoite,210205522,02575,COM,32,02,002
Osly-Courtil,210205530,02576,COM,32,02,002
Ostel,210205548,02577,COM,32,02,002
Oulches-la-Vallée-Foulon,210205555,02578,COM,32,02,002
Oulchy-la-Ville,210205563,02579,COM,32,02,002
Oulchy-le-Château,210205571,02580,COM,32,02,002
Paars,210205589,02581,COM,32,02,002
Paissy,210205597,02582,COM,32,02,002
Pancy-Courtecon,210205605,02583,COM,32,02,002
Papleux,210205613,02584,COM,32,02,002
Parcy-et-Tigny,210205621,02585,COM,32,02,002
Parfondeval,210205639,02586,COM,32,02,002
Parfondru,210205647,02587,COM,32,02,002
Pargnan,210205654,02588,COM,32,02,002
Pargny-Filain,210205662,02589,COM,32,02,002
Pargny-la-Dhuys,210205670,02590,COM,32,02,002
Pargny-les-Bois,210205688,02591,COM,32,02,002
Parpeville,210205696,02592,COM,32,02,002
Pasly,210205704,02593,COM,32,02,002
Passy-en-Valois,210205712,02594,COM,32,02,002
Passy-sur-Marne,210205720,02595,COM,32,02,002
Pavant,210205738,02596,COM,32,02,002
Pernant,210205753,02598,COM,32,02,002
Pierremande,210205761,02599,COM,32,02,002
Pierrepont,210205779,02600,COM,32,02,002
Pignicourt,210205787,02601,COM,32,02,002
Pinon,210205795,02602,COM,32,02,002
Pithon,210205803,02604,COM,32,02,002
Pleine-Selve,210205811,02605,COM,32,02,002
Le Plessier-Huleu,210205829,02606,COM,32,02,002
Ploisy,210205837,02607,COM,32,02,002
Plomion,210205845,02608,COM,32,02,002
Ployart-et-Vaurseine,210205852,02609,COM,32,02,002
Pommiers,210205860,02610,COM,32,02,002
Pont-Arcy,210205878,02612,COM,32,02,002
Pontavert,210205886,02613,COM,32,02,002
Pontru,210205894,02614,COM,32,02,002
Pontruet,210205902,02615,COM,32,02,002
Pont-Saint-Mard,210205910,02616,COM,32,02,002
Pouilly-sur-Serre,210205928,02617,COM,32,02,002
Prémont,210205936,02618,COM,32,02,002
Prémontré,210205944,02619,COM,32,02,002
Presles-et-Boves,210205951,02620,COM,32,02,002
Presles-et-Thierny,210205969,02621,COM,32,02,002
Priez,210205977,02622,COM,32,02,002
Prisces,210205985,02623,COM,32,02,002
Proisy,210205993,02624,COM,32,02,002
Proix,210206009,02625,COM,32,02,002
Prouvais,210206017,02626,COM,32,02,002
Proviseux-et-Plesnoy,210206025,02627,COM,32,02,002
Puiseux-en-Retz,210206033,02628,COM,32,02,002
Puisieux-et-Clanlieu,210206041,02629,COM,32,02,002
Quierzy,210206066,02631,COM,32,02,002
Quincy-Basse,210206074,02632,COM,32,02,002
Quincy-sous-le-Mont,210206082,02633,COM,32,02,002
Raillimont,210206090,02634,COM,32,02,002
Ramicourt,210206108,02635,COM,32,02,002
Regny,210206116,02636,COM,32,02,002
Remaucourt,210206124,02637,COM,32,02,002
Remies,210206132,02638,COM,32,02,002
Remigny,210206140,02639,COM,32,02,002
Renansart,210206157,02640,COM,32,02,002
Renneval,210206165,02641,COM,32,02,002
Résigny,210206173,02642,COM,32,02,002
Ressons-le-Long,210206181,02643,COM,32,02,002
Retheuil,210206199,02644,COM,32,02,002
Reuilly-Sauvigny,210206207,02645,COM,32,02,002
Ribeauville,210206223,02647,COM,32,02,002
Ribemont,210206231,02648,COM,32,02,002
Rocourt-Saint-Martin,210206249,02649,COM,32,02,002
Rocquigny,210206256,02650,COM,32,02,002
Rogécourt,210206264,02651,COM,32,02,002
Rogny,210206272,02652,COM,32,02,002
Romeny-sur-Marne,210206280,02653,COM,32,02,002
Romery,210206298,02654,COM,32,02,002
Ronchères,210206306,02655,COM,32,02,002
Roucy,210206314,02656,COM,32,02,002
Rougeries,210206322,02657,COM,32,02,002
Roupy,210206330,02658,COM,32,02,002
Rouvroy,210206348,02659,COM,32,02,002
Rouvroy-sur-Serre,210206355,02660,COM,32,02,002
Royaucourt-et-Chailvet,210206363,02661,COM,32,02,002
Rozet-Saint-Albin,210206371,02662,COM,32,02,002
Rozières-sur-Crise,210206389,02663,COM,32,02,002
Rozoy-Bellevalle,210206397,02664,COM,32,02,002
Grand-Rozoy,210206405,02665,COM,32,02,002
Rozoy-sur-Serre,210206413,02666,COM,32,02,002
Saconin-et-Breuil,210206421,02667,COM,32,02,002
Sains-Richaumont,210206439,02668,COM,32,02,002
Saint-Algis,210206454,02670,COM,32,02,002
Saint-Aubin,210206462,02671,COM,32,02,002
Saint-Bandry,210206470,02672,COM,32,02,002
Saint-Christophe-à-Berry,210206488,02673,COM,32,02,002
Saint-Clément,210206496,02674,COM,32,02,002
Sainte-Croix,210206504,02675,COM,32,02,002
Saint-Erme-Outre-et-Ramecourt,210206512,02676,COM,32,02,002
Saint-Eugène,210206520,02677,COM,32,02,002
Sainte-Geneviève,210206538,02678,COM,32,02,002
Saint-Gengoulph,210206546,02679,COM,32,02,002
Saint-Gobain,210206553,02680,COM,32,02,002
Saint-Gobert,210206561,02681,COM,32,02,002
Saint-Mard,210206579,02682,COM,32,02,002
Saint-Martin-Rivière,210206587,02683,COM,32,02,002
Saint-Michel,210206595,02684,COM,32,02,002
Saint-Nicolas-aux-Bois,210206603,02685,COM,32,02,002
Saint-Paul-aux-Bois,210206611,02686,COM,32,02,002
Saint-Pierre-Aigle,210206629,02687,COM,32,02,002
